Word,Importance
Trump,-0.00018856586457288404
that,-0.00011434239759993375
story,0.00011116078681655452
following,5.10805782058367e-05
you,-4.848655987111951e-05
of,4.1116382122755697e-05
Person,-3.7534319367203415e-05
is,-3.609403424001413e-05
now,-3.534753840435707e-05
Tuesday,-3.428199981159971e-05
yesterday,-3.050506532743331e-05
incorrect,-2.8670643990831292e-05
likely,2.8304381996811118e-05
Obama,-2.71161282834303e-05
One,-2.7027260387497433e-05
